Order_ID,Order_Date,Month,Customer_ID,Customer_Name,Brand,Product_Name,City,State,Region,Channel,Gender,Age_Group,Payment_Method,Quantity,Unit_Price,Discount_Percent,Discount_Amount,Sales,Profit
MS202440368,2025-02-10,2025-02,CUST21207,Customer_22795,Vivo,Y18,Surat,Gujarat,West,Online,Male,18-25,UPI,1,10700.0,15,1605.0,9095.0,892.01
MS202438537,2025-02-10,2025-02,CUST19198,Customer_10326,Samsung,Galaxy S24,Indore,Madhya Pradesh,West,Distributor,Female,18-25,UPI,1,71000.0,5,3550.0,67450.0,8956.02
MS202449871,2025-02-10,2025-02,CUST07822,Customer_00042,Oppo,A3x,Chandigarh,Chandigarh,North,Online,Female,26-35,UPI,1,12600.0,8,1008.0,11592.0,1143.29
MS202408908,2025-02-10,2025-02,CUST14253,Customer_10390,Oppo,A3x,Guwahati,Assam,East,Online,Male,36-45,Debit Card,1,12500.0,12,1500.0,11000.0,1030.6
MS202423917,2025-02-10,2025-02,CUST17216,Customer_23517,Nothing,Phone 2,Guwahati,Assam,East,Retail Store,Female,26-35,Credit Card,1,41800.0,8,3344.0,38456.0,5290.93
MS202410139,2025-02-10,2025-02,CUST15904,Customer_11951,Samsung,Galaxy A15,Kolkata,West Bengal,East,Online,Male,36-45,UPI,1,17500.0,2,350.0,17150.0,2002.26
MS202403200,2025-02-10,2025-02,CUST22230,Customer_14141,Apple,iPhone 13,Indore,Madhya Pradesh,West,Distributor,Male,18-25,Credit Card,1,52900.0,5,2645.0,50255.0,8959.14
MS202430392,2025-02-10,2025-02,CUST24713,Customer_03594,Vivo,V40,Ranchi,Jharkhand,East,Online,Female,18-25,UPI,1,35300.0,12,4236.0,31064.0,2884.06
MS202442981,2025-02-10,2025-02,CUST22236,Customer_02973,Samsung,Galaxy A25,Kochi,Kerala,South,Retail Store,Male,26-35,UPI,2,24400.0,12,5856.0,42944.0,3504.64
MS202412168,2025-02-10,2025-02,CUST16719,Customer_19659,Realme,C55,Bhopal,Madhya Pradesh,West,Retail Store,Female,26-35,Debit Card,3,11600.0,10,3480.0,31320.0,2614.81
MS202402440,2025-02-10,2025-02,CUST05483,Customer_10022,Samsung,Galaxy A25,Coimbatore,Tamil Nadu,South,Retail Store,Male,18-25,UPI,1,23600.0,12,2832.0,20768.0,2039.09
MS202433045,2025-02-10,2025-02,CUST12261,Customer_03002,OnePlus,Nord CE 3,Delhi,Delhi,North,Online,Female,46-55,Credit Card,1,21400.0,5,1070.0,20330.0,3087.82
MS202409684,2025-02-10,2025-02,CUST16518,Customer_02266,OnePlus,OnePlus 12R,Jaipur,Rajasthan,North,Online,Female,36-45,EMI,2,41500.0,12,9960.0,73040.0,10665.51
MS202447668,2025-02-10,2025-02,CUST10905,Customer_14786,Vivo,V30,Kochi,Kerala,South,Online,Male,26-35,UPI,1,31300.0,15,4695.0,26605.0,1679.3
MS202415325,2025-02-10,2025-02,CUST10768,Customer_06440,Oppo,F25 Pro,Chandigarh,Chandigarh,North,Distributor,Male,18-25,Cash,1,26500.0,2,530.0,25970.0,3639.93
MS202446307,2025-02-10,2025-02,CUST07125,Customer_20852,Apple,iPhone 15,Gurugram,Haryana,North,Distributor,Female,36-45,UPI,1,69100.0,10,6910.0,62190.0,11024.96
MS202425733,2025-02-10,2025-02,CUST22140,Customer_17840,Apple,iPhone 13,Kolkata,West Bengal,East,Online,Male,46-55,UPI,1,51500.0,2,1030.0,50470.0,8449.78
MS202414667,2025-02-10,2025-02,CUST09748,Customer_17793,Samsung,Galaxy A15,Jaipur,Rajasthan,North,Retail Store,Female,18-25,UPI,4,17900.0,0,0.0,71600.0,7876.69
MS202406232,2025-02-10,2025-02,CUST07499,Customer_22101,iQOO,Neo 9 Pro,Kolkata,West Bengal,East,Retail Store,Male,26-35,EMI,1,33600.0,15,5040.0,28560.0,3753.99
MS202408983,2025-02-10,2025-02,CUST19003,Customer_21699,Xiaomi,Poco F6,Jaipur,Rajasthan,North,Online,Male,26-35,UPI,2,29900.0,2,1196.0,58604.0,6242.2
MS202447060,2025-02-10,2025-02,CUST24242,Customer_21303,Realme,GT 6,Kochi,Kerala,South,Retail Store,Male,36-45,Debit Card,2,34600.0,0,0.0,69200.0,8635.73
MS202407706,2025-02-10,2025-02,CUST00947,Customer_02206,Apple,iPhone 15,Surat,Gujarat,West,Online,Female,18-25,EMI,1,66000.0,10,6600.0,59400.0,7677.0
MS202407720,2025-02-10,2025-02,CUST16822,Customer_12286,Vivo,V30,Delhi,Delhi,North,Online,Female,18-25,UPI,1,31700.0,8,2536.0,29164.0,4811.34
MS202408664,2025-02-10,2025-02,CUST21677,Customer_17870,Oppo,Reno 12,Gurugram,Haryana,North,Retail Store,Female,18-25,Debit Card,1,36000.0,0,0.0,36000.0,3491.28
MS202445249,2025-02-10,2025-02,CUST04790,Customer_00899,Apple,iPhone 13,Ahmedabad,Gujarat,West,Online,Female,36-45,UPI,1,54500.0,15,8175.0,46325.0,7522.78
MS202422407,2025-02-10,2025-02,CUST00490,Customer_02609,Motorola,Moto G54,Kochi,Kerala,South,Online,Female,36-45,UPI,2,14600.0,5,1460.0,27740.0,3142.47
MS202411292,2025-02-10,2025-02,CUST19258,Customer_08151,OnePlus,OnePlus 13R,Coimbatore,Tamil Nadu,South,Online,Male,36-45,UPI,1,43900.0,12,5268.0,38632.0,5225.04
MS202448610,2025-02-10,2025-02,CUST16935,Customer_23504,OnePlus,OnePlus 13R,Bhubaneswar,Odisha,East,Distributor,Female,46-55,Debit Card,3,42100.0,10,12630.0,113670.0,17549.39
MS202440011,2025-02-10,2025-02,CUST17574,Customer_22625,OnePlus,Nord 4,Ranchi,Jharkhand,East,Retail Store,Male,18-25,Cash,1,29200.0,5,1460.0,27740.0,3774.78
MS202432777,2025-02-10,2025-02,CUST05499,Customer_03034,Realme,Realme 13 Pro,Gurugram,Haryana,North,Retail Store,Female,26-35,EMI,2,25100.0,8,4016.0,46184.0,6198.16
MS202404482,2025-02-10,2025-02,CUST01179,Customer_03490,Samsung,Galaxy A25,Indore,Madhya Pradesh,West,Online,Male,18-25,Credit Card,3,23700.0,2,1422.0,69678.0,6405.91
MS202443112,2025-02-10,2025-02,CUST16338,Customer_05859,Nothing,Phone 2,Hyderabad,Telangana,South,Retail Store,Female,26-35,Credit Card,2,41500.0,10,8300.0,74700.0,11627.88
MS202401656,2025-02-10,2025-02,CUST16954,Customer_15297,OnePlus,Nord CE 3,Lucknow,Uttar Pradesh,North,Online,Female,36-45,UPI,2,22700.0,0,0.0,45400.0,6416.36
MS202438096,2025-02-10,2025-02,CUST22769,Customer_06221,Xiaomi,Redmi Note 13 Pro,Mysuru,Karnataka,South,Retail Store,Male,26-35,Cash,2,23900.0,8,3824.0,43976.0,3978.92
MS202417562,2025-02-10,2025-02,CUST01628,Customer_05226,Vivo,Y200,Bhopal,Madhya Pradesh,West,Distributor,Female,26-35,UPI,1,22700.0,0,0.0,22700.0,3360.96
MS202438291,2025-02-10,2025-02,CUST18725,Customer_17407,iQOO,Z9,Indore,Madhya Pradesh,West,Online,Female,18-25,Debit Card,1,20100.0,12,2412.0,17688.0,2448.66
MS202418751,2025-02-10,2025-02,CUST06049,Customer_14596,Vivo,Y28,Gurugram,Haryana,North,Online,Female,46-55,Debit Card,1,14700.0,5,735.0,13965.0,1975.87
MS202404911,2025-02-10,2025-02,CUST10777,Customer_09386,OnePlus,Nord CE 4,Mysuru,Karnataka,South,Distributor,Female,18-25,Debit Card,1,25900.0,5,1295.0,24605.0,3437.49
MS202427606,2025-02-10,2025-02,CUST15631,Customer_21191,Xiaomi,Redmi 13C,Kochi,Kerala,South,Retail Store,Female,18-25,EMI,2,9400.0,5,940.0,17860.0,1455.61
MS202427290,2025-02-10,2025-02,CUST15830,Customer_12342,Vivo,Y28,Hyderabad,Telangana,South,Retail Store,Male,46-55,Debit Card,1,14700.0,0,0.0,14700.0,3121.65
MS202444621,2025-02-10,2025-02,CUST03856,Customer_14898,Oppo,A59,Hyderabad,Telangana,South,Online,Male,56+,Debit Card,5,15500.0,12,9300.0,68200.0,8615.63
MS202446177,2025-02-10,2025-02,CUST18277,Customer_18054,Samsung,Galaxy A25,Delhi,Delhi,North,Retail Store,Male,26-35,Cash,1,24700.0,5,1235.0,23465.0,2685.81
MS202400477,2025-02-10,2025-02,CUST23658,Customer_16030,Oppo,F25 Pro,Surat,Gujarat,West,Retail Store,Female,18-25,Cash,2,24300.0,15,7290.0,41310.0,5419.94
MS202447744,2025-02-10,2025-02,CUST10282,Customer_16356,Vivo,Y200,Jaipur,Rajasthan,North,Retail Store,Female,26-35,Debit Card,2,22600.0,12,5424.0,39776.0,5662.59
MS202419709,2025-02-10,2025-02,CUST08268,Customer_01121,Oppo,A3x,Chennai,Tamil Nadu,South,Online,Male,36-45,Credit Card,1,12100.0,20,2420.0,9680.0,1238.11
MS202431049,2025-02-10,2025-02,CUST18928,Customer_21941,Samsung,Galaxy A25,Noida,Uttar Pradesh,North,Retail Store,Male,26-35,UPI,1,23000.0,15,3450.0,19550.0,2350.26
MS202419162,2025-02-10,2025-02,CUST01913,Customer_22293,Xiaomi,Poco F6,Surat,Gujarat,West,Retail Store,Male,26-35,Debit Card,1,29100.0,20,5820.0,23280.0,1031.38
MS202410583,2025-02-10,2025-02,CUST20217,Customer_07670,Samsung,Galaxy S24,Lucknow,Uttar Pradesh,North,Retail Store,Male,18-25,UPI,2,76900.0,0,0.0,153800.0,14772.56
MS202445925,2025-02-10,2025-02,CUST18418,Customer_16917,Realme,Narzo 70,Lucknow,Uttar Pradesh,North,Retail Store,Male,18-25,UPI,1,15200.0,5,760.0,14440.0,2304.73
MS202411250,2025-02-10,2025-02,CUST00831,Customer_24232,Nothing,Phone 2a,Ahmedabad,Gujarat,West,Online,Male,26-35,Debit Card,1,22800.0,20,4560.0,18240.0,2385.99
MS202433153,2025-02-10,2025-02,CUST22040,Customer_10923,OnePlus,OnePlus 12R,Ahmedabad,Gujarat,West,Online,Male,36-45,Debit Card,2,40900.0,2,1636.0,80164.0,11684.56
MS202400941,2025-02-10,2025-02,CUST22910,Customer_15431,Xiaomi,Redmi 13C,Hyderabad,Telangana,South,Online,Female,26-35,Debit Card,1,8900.0,10,890.0,8010.0,630.52
MS202410160,2025-02-10,2025-02,CUST20826,Customer_04430,Xiaomi,Poco F6,Noida,Uttar Pradesh,North,Retail Store,Male,36-45,EMI,1,31000.0,20,6200.0,24800.0,1115.73
MS202444226,2025-02-10,2025-02,CUST10561,Customer_23298,Oppo,Reno 12,Mumbai,Maharashtra,West,Retail Store,Female,18-25,UPI,2,35600.0,5,3560.0,67640.0,11269.85
MS202436434,2025-02-10,2025-02,CUST04173,Customer_23560,Vivo,Y200,Bhubaneswar,Odisha,East,Distributor,Male,18-25,Credit Card,1,23300.0,10,2330.0,20970.0,3020.26
MS202444031,2025-02-10,2025-02,CUST21751,Customer_15225,OnePlus,OnePlus 13R,Bengaluru,Karnataka,South,Online,Female,18-25,Debit Card,2,44600.0,5,4460.0,84740.0,15015.84
MS202406678,2025-02-11,2025-02,CUST04287,Customer_01290,Apple,iPhone 13,Kolkata,West Bengal,East,Online,Male,18-25,UPI,1,50500.0,0,0.0,50500.0,9321.46
MS202408975,2025-02-11,2025-02,CUST20656,Customer_07888,Realme,C55,Chandigarh,Chandigarh,North,Online,Female,26-35,Debit Card,1,11100.0,5,555.0,10545.0,1370.76
MS202437138,2025-02-11,2025-02,CUST07655,Customer_04699,Oppo,Reno 12,Hyderabad,Telangana,South,Retail Store,Male,56+,Debit Card,1,35300.0,8,2824.0,32476.0,3333.98
MS202421673,2025-02-11,2025-02,CUST14306,Customer_04021,Samsung,Galaxy M15,Ranchi,Jharkhand,East,Retail Store,Male,18-25,Credit Card,1,15300.0,0,0.0,15300.0,2297.99
MS202404409,2025-02-11,2025-02,CUST06007,Customer_09870,OnePlus,Nord 4,Mumbai,Maharashtra,West,Retail Store,Male,36-45,Debit Card,1,29700.0,10,2970.0,26730.0,3510.83
MS202448180,2025-02-11,2025-02,CUST14207,Customer_00416,Oppo,Reno 11,Ranchi,Jharkhand,East,Retail Store,Male,36-45,UPI,1,31100.0,0,0.0,31100.0,2892.8
MS202409879,2025-02-11,2025-02,CUST07957,Customer_11700,Motorola,Moto G54,Indore,Madhya Pradesh,West,Online,Male,26-35,Credit Card,2,14200.0,15,4260.0,24140.0,3819.62
MS202438691,2025-02-11,2025-02,CUST13582,Customer_15668,Samsung,Galaxy S24,Noida,Uttar Pradesh,North,Retail Store,Male,36-45,UPI,1,77000.0,8,6160.0,70840.0,3707.55
MS202430114,2025-02-11,2025-02,CUST05401,Customer_18849,Motorola,Edge 40 Neo,Delhi,Delhi,North,Online,Male,26-35,UPI,1,22500.0,15,3375.0,19125.0,2176.11
MS202449061,2025-02-11,2025-02,CUST16277,Customer_14535,Samsung,Galaxy S24,Kochi,Kerala,South,Distributor,Male,26-35,Debit Card,2,74800.0,15,22440.0,127160.0,8137.41
MS202411175,2025-02-11,2025-02,CUST01656,Customer_06816,Xiaomi,Redmi Note 13,Bhopal,Madhya Pradesh,West,Retail Store,Female,18-25,Credit Card,1,14400.0,10,1440.0,12960.0,1011.86
MS202413596,2025-02-11,2025-02,CUST01178,Customer_13186,Realme,GT 6,Bhopal,Madhya Pradesh,West,Retail Store,Female,26-35,UPI,1,36100.0,5,1805.0,34295.0,4773.36
MS202409314,2025-02-11,2025-02,CUST04860,Customer_24666,OnePlus,Nord 4,Gurugram,Haryana,North,Online,Male,18-25,EMI,1,28400.0,10,2840.0,25560.0,3253.56
MS202416235,2025-02-11,2025-02,CUST19511,Customer_05256,Vivo,Y18,Jaipur,Rajasthan,North,Online,Male,18-25,Debit Card,1,11500.0,2,230.0,11270.0,1628.68
MS202444305,2025-02-11,2025-02,CUST14620,Customer_17162,Samsung,Galaxy A15,Jaipur,Rajasthan,North,Online,Female,26-35,UPI,1,18800.0,12,2256.0,16544.0,1941.21
MS202417071,2025-02-11,2025-02,CUST12888,Customer_09627,Apple,iPhone 15,Chandigarh,Chandigarh,North,Distributor,Male,26-35,UPI,1,67900.0,2,1358.0,66542.0,14726.74
MS202429874,2025-02-11,2025-02,CUST04392,Customer_02140,Vivo,V40,Bhopal,Madhya Pradesh,West,Retail Store,Male,26-35,UPI,1,34700.0,5,1735.0,32965.0,3894.19
MS202427109,2025-02-11,2025-02,CUST08368,Customer_11039,Apple,iPhone 15 Pro,Jaipur,Rajasthan,North,Online,Female,26-35,UPI,3,133800.0,10,40140.0,361260.0,61592.78
MS202440926,2025-02-11,2025-02,CUST08128,Customer_11529,OnePlus,Nord CE 4,Mysuru,Karnataka,South,Retail Store,Male,56+,Debit Card,2,24300.0,0,0.0,48600.0,6815.12
MS202445546,2025-02-11,2025-02,CUST03462,Customer_21930,Realme,Realme 13 Pro,Hyderabad,Telangana,South,Online,Male,26-35,Debit Card,1,27200.0,10,2720.0,24480.0,2924.82
MS202449451,2025-02-11,2025-02,CUST10819,Customer_09652,OnePlus,OnePlus 12R,Jaipur,Rajasthan,North,Retail Store,Female,26-35,UPI,1,40200.0,10,4020.0,36180.0,6072.46
MS202400326,2025-02-11,2025-02,CUST13236,Customer_03242,Samsung,Galaxy M15,Guwahati,Assam,East,Retail Store,Male,36-45,Debit Card,1,15100.0,8,1208.0,13892.0,1756.4
MS202417525,2025-02-11,2025-02,CUST05449,Customer_01203,Apple,iPhone 15 Pro,Ranchi,Jharkhand,East,Retail Store,Female,26-35,UPI,1,131500.0,0,0.0,131500.0,27675.59
MS202448813,2025-02-11,2025-02,CUST12626,Customer_02605,Apple,iPhone 16,Hyderabad,Telangana,South,Online,Male,18-25,UPI,1,70600.0,5,3530.0,67070.0,11336.27
MS202410630,2025-02-11,2025-02,CUST24400,Customer_24815,OnePlus,Nord CE 3,Jaipur,Rajasthan,North,Retail Store,Male,18-25,UPI,1,20800.0,15,3120.0,17680.0,2422.35
MS202434864,2025-02-11,2025-02,CUST12373,Customer_12210,Oppo,Reno 11,Pune,Maharashtra,West,Retail Store,Male,26-35,Credit Card,1,31400.0,10,3140.0,28260.0,2239.25
MS202409709,2025-02-11,2025-02,CUST17418,Customer_02072,Xiaomi,Redmi 13C,Jaipur,Rajasthan,North,Retail Store,Male,18-25,EMI,4,8700.0,15,5220.0,29580.0,1160.96
MS202404534,2025-02-11,2025-02,CUST01171,Customer_06311,Samsung,Galaxy S24,Chennai,Tamil Nadu,South,Online,Male,36-45,UPI,1,71100.0,5,3555.0,67545.0,7933.14
MS202440329,2025-02-11,2025-02,CUST10090,Customer_08381,Vivo,V40,Ahmedabad,Gujarat,West,Online,Male,26-35,EMI,1,33200.0,8,2656.0,30544.0,3803.49
MS202438811,2025-02-11,2025-02,CUST11849,Customer_24501,Apple,iPhone 13,Jaipur,Rajasthan,North,Online,Male,26-35,Credit Card,2,50100.0,5,5010.0,95190.0,17165.57
MS202429527,2025-02-11,2025-02,CUST05668,Customer_13467,Xiaomi,Poco F6,Surat,Gujarat,West,Online,Male,18-25,UPI,2,30300.0,10,6060.0,54540.0,5052.53
MS202426013,2025-02-11,2025-02,CUST03642,Customer_22464,Realme,C55,Kolkata,West Bengal,East,Retail Store,Male,18-25,Credit Card,1,10700.0,5,535.0,10165.0,1111.05
MS202404347,2025-02-11,2025-02,CUST22571,Customer_19700,OnePlus,Nord 4,Noida,Uttar Pradesh,North,Online,Male,18-25,UPI,1,28800.0,2,576.0,28224.0,4413.46
MS202446804,2025-02-11,2025-02,CUST08590,Customer_16559,Apple,iPhone 13,Bengaluru,Karnataka,South,Online,Male,26-35,UPI,1,50600.0,8,4048.0,46552.0,8186.12
MS202442286,2025-02-11,2025-02,CUST07530,Customer_22040,Xiaomi,Redmi Note 13 Pro,Delhi,Delhi,North,Online,Female,18-25,Debit Card,1,24000.0,15,3600.0,20400.0,2344.81
MS202444090,2025-02-11,2025-02,CUST19621,Customer_11441,Apple,iPhone 14,Noida,Uttar Pradesh,North,Retail Store,Male,26-35,UPI,1,59800.0,10,5980.0,53820.0,7273.3
MS202441432,2025-02-11,2025-02,CUST03932,Customer_07013,Apple,iPhone 13,Kolkata,West Bengal,East,Online,Female,26-35,Debit Card,1,50700.0,15,7605.0,43095.0,6678.05
MS202401330,2025-02-11,2025-02,CUST01040,Customer_19526,Apple,iPhone 13,Bhubaneswar,Odisha,East,Online,Male,26-35,EMI,1,52100.0,8,4168.0,47932.0,7078.2
MS202425453,2025-02-11,2025-02,CUST10477,Customer_23219,Xiaomi,Poco F6,Chennai,Tamil Nadu,South,Online,Female,36-45,UPI,2,29300.0,15,8790.0,49810.0,4621.08
MS202441375,2025-02-11,2025-02,CUST04139,Customer_08588,Samsung,Galaxy S24,Bengaluru,Karnataka,South,Online,Female,36-45,Credit Card,3,74000.0,12,26640.0,195360.0,18280.22
MS202406530,2025-02-11,2025-02,CUST19316,Customer_11029,Samsung,Galaxy M35,Chandigarh,Chandigarh,North,Online,Female,26-35,Credit Card,1,20400.0,12,2448.0,17952.0,2069.9
MS202437390,2025-02-11,2025-02,CUST17942,Customer_18470,Apple,iPhone 16,Chandigarh,Chandigarh,North,Retail Store,Male,56+,UPI,1,74200.0,2,1484.0,72716.0,14650.6
MS202400187,2025-02-11,2025-02,CUST18573,Customer_02658,Xiaomi,Poco X6,Patna,Bihar,East,Distributor,Female,36-45,UPI,2,21900.0,12,5256.0,38544.0,5132.85
MS202433368,2025-02-11,2025-02,CUST00372,Customer_02569,Xiaomi,Redmi Note 13,Patna,Bihar,East,Retail Store,Male,36-45,Credit Card,1,15000.0,15,2250.0,12750.0,1369.15
MS202410710,2025-02-11,2025-02,CUST22011,Customer_03908,Apple,iPhone 16,Pune,Maharashtra,West,Distributor,Female,56+,EMI,1,71100.0,10,7110.0,63990.0,10678.51
MS202449400,2025-02-11,2025-02,CUST22720,Customer_23391,Samsung,Galaxy M15,Ahmedabad,Gujarat,West,Online,Female,46-55,UPI,1,16000.0,0,0.0,16000.0,1951.2
MS202419031,2025-02-11,2025-02,CUST07374,Customer_20830,Vivo,Y200,Chandigarh,Chandigarh,North,Retail Store,Male,46-55,Credit Card,1,22700.0,0,0.0,22700.0,3267.97
MS202414410,2025-02-11,2025-02,CUST00732,Customer_10929,Xiaomi,Poco X6,Kolkata,West Bengal,East,Retail Store,Female,18-25,Cash,1,21200.0,5,1060.0,20140.0,3092.56
MS202424454,2025-02-11,2025-02,CUST12521,Customer_22451,Samsung,Galaxy M15,Chandigarh,Chandigarh,North,Distributor,Male,26-35,Debit Card,3,15400.0,5,2310.0,43890.0,4472.22
MS202416524,2025-02-11,2025-02,CUST15721,Customer_18136,OnePlus,Nord CE 3,Noida,Uttar Pradesh,North,Online,Male,36-45,Debit Card,1,22900.0,8,1832.0,21068.0,2291.69
MS202443660,2025-02-11,2025-02,CUST06327,Customer_19776,Samsung,Galaxy A25,Noida,Uttar Pradesh,North,Retail Store,Male,18-25,Credit Card,1,24400.0,0,0.0,24400.0,3333.89
MS202425357,2025-02-11,2025-02,CUST03097,Customer_19319,Samsung,Galaxy A25,Bengaluru,Karnataka,South,Retail Store,Male,18-25,UPI,1,23900.0,5,1195.0,22705.0,2073.87
MS202422736,2025-02-11,2025-02,CUST06913,Customer_04719,Vivo,Y28,Noida,Uttar Pradesh,North,Retail Store,Female,18-25,Debit Card,2,14400.0,10,2880.0,25920.0,4202.22
MS202443834,2025-02-11,2025-02,CUST23567,Customer_10961,Apple,iPhone 13,Surat,Gujarat,West,Retail Store,Female,26-35,UPI,1,53200.0,0,0.0,53200.0,11068.16
MS202401894,2025-02-11,2025-02,CUST17814,Customer_12998,Xiaomi,Poco F6,Gurugram,Haryana,North,Retail Store,Male,46-55,Cash,1,28200.0,10,2820.0,25380.0,3887.05
MS202408341,2025-02-11,2025-02,CUST16193,Customer_03608,iQOO,12,Noida,Uttar Pradesh,North,Retail Store,Female,36-45,UPI,1,55200.0,5,2760.0,52440.0,9257.49
MS202401900,2025-02-11,2025-02,CUST00801,Customer_08309,Nothing,Phone 2a,Ranchi,Jharkhand,East,Retail Store,Male,26-35,Credit Card,3,23900.0,15,10755.0,60945.0,8644.24
MS202429172,2025-02-11,2025-02,CUST06459,Customer_16756,iQOO,12,Lucknow,Uttar Pradesh,North,Online,Male,26-35,Debit Card,1,55300.0,0,0.0,55300.0,7576.27
MS202428396,2025-02-12,2025-02,CUST13649,Customer_03530,Xiaomi,Poco F6,Chandigarh,Chandigarh,North,Online,Male,26-35,EMI,3,29600.0,2,1776.0,87024.0,10620.12
MS202406628,2025-02-12,2025-02,CUST20561,Customer_09864,Xiaomi,Redmi Note 13 Pro,Surat,Gujarat,West,Retail Store,Male,26-35,UPI,1,23800.0,2,476.0,23324.0,2607.09
MS202448101,2025-02-12,2025-02,CUST06996,Customer_09816,Xiaomi,Redmi Note 13,Noida,Uttar Pradesh,North,Retail Store,Male,26-35,Credit Card,1,15400.0,8,1232.0,14168.0,1572.08
MS202437629,2025-02-12,2025-02,CUST10329,Customer_20068,Samsung,Galaxy A25,Kolkata,West Bengal,East,Online,Female,26-35,UPI,1,24700.0,10,2470.0,22230.0,1310.65
MS202427879,2025-02-12,2025-02,CUST07503,Customer_16130,OnePlus,Nord CE 4,Hyderabad,Telangana,South,Distributor,Male,26-35,UPI,1,23700.0,10,2370.0,21330.0,2890.67
MS202440235,2025-02-12,2025-02,CUST22768,Customer_07126,Apple,iPhone 15 Pro,Chennai,Tamil Nadu,South,Online,Male,26-35,Debit Card,1,122200.0,10,12220.0,109980.0,19766.1
MS202415960,2025-02-12,2025-02,CUST24690,Customer_02090,Samsung,Galaxy A15,Mumbai,Maharashtra,West,Online,Male,26-35,Credit Card,1,18500.0,0,0.0,18500.0,1741.75
MS202439588,2025-02-12,2025-02,CUST19893,Customer_03396,Vivo,V40,Kochi,Kerala,South,Online,Male,26-35,UPI,1,33100.0,8,2648.0,30452.0,3691.27
MS202408497,2025-02-12,2025-02,CUST07437,Customer_19100,Samsung,Galaxy M35,Hyderabad,Telangana,South,Retail Store,Male,18-25,UPI,2,21400.0,8,3424.0,39376.0,3273.26
MS202437075,2025-02-12,2025-02,CUST12717,Customer_17590,iQOO,13,Noida,Uttar Pradesh,North,Distributor,Male,46-55,Cash,1,63000.0,0,0.0,63000.0,10102.82
MS202437091,2025-02-12,2025-02,CUST03123,Customer_02703,Samsung,Galaxy A15,Mysuru,Karnataka,South,Online,Female,36-45,EMI,1,18800.0,2,376.0,18424.0,2376.21
MS202421374,2025-02-12,2025-02,CUST16122,Customer_04440,Xiaomi,Poco X6,Delhi,Delhi,North,Retail Store,Female,18-25,Debit Card,1,20200.0,0,0.0,20200.0,2366.82
MS202433734,2025-02-12,2025-02,CUST20947,Customer_23625,Samsung,Galaxy M15,Hyderabad,Telangana,South,Online,Male,36-45,UPI,2,16600.0,10,3320.0,29880.0,4481.78
MS202420123,2025-02-12,2025-02,CUST24054,Customer_11331,Apple,iPhone 14,Bhopal,Madhya Pradesh,West,Retail Store,Female,26-35,Debit Card,1,58300.0,15,8745.0,49555.0,6573.24
MS202439527,2025-02-12,2025-02,CUST08976,Customer_00251,iQOO,12,Mumbai,Maharashtra,West,Distributor,Male,18-25,Credit Card,2,54700.0,5,5470.0,103930.0,6501.53
MS202444137,2025-02-12,2025-02,CUST11296,Customer_13598,OnePlus,Nord CE 3,Gurugram,Haryana,North,Online,Male,56+,UPI,1,22100.0,20,4420.0,17680.0,1941.06
MS202436273,2025-02-12,2025-02,CUST21395,Customer_15915,Samsung,Galaxy A25,Delhi,Delhi,North,Retail Store,Female,36-45,UPI,3,23500.0,10,7050.0,63450.0,7810.58
MS202417627,2025-02-12,2025-02,CUST13078,Customer_08226,Apple,iPhone 14,Bengaluru,Karnataka,South,Distributor,Male,56+,Credit Card,1,59300.0,10,5930.0,53370.0,10616.22
MS202413202,2025-02-12,2025-02,CUST12908,Customer_01679,OnePlus,OnePlus 12R,Mysuru,Karnataka,South,Distributor,Female,56+,EMI,1,39800.0,0,0.0,39800.0,7916.53
MS202404782,2025-02-12,2025-02,CUST15454,Customer_01758,Vivo,V30,Noida,Uttar Pradesh,North,Online,Female,46-55,UPI,1,32600.0,5,1630.0,30970.0,4252.54
MS202443820,2025-02-12,2025-02,CUST11501,Customer_24518,OnePlus,OnePlus 12R,Surat,Gujarat,West,Online,Female,46-55,Cash,1,39000.0,0,0.0,39000.0,8037.09
MS202441472,2025-02-12,2025-02,CUST19409,Customer_02558,OnePlus,Nord CE 4,Chandigarh,Chandigarh,North,Retail Store,Male,46-55,Credit Card,1,26100.0,2,522.0,25578.0,4150.04
MS202434654,2025-02-12,2025-02,CUST03914,Customer_18910,iQOO,13,Bhubaneswar,Odisha,East,Online,Female,56+,UPI,1,57700.0,10,5770.0,51930.0,7202.99
MS202423318,2025-02-12,2025-02,CUST05255,Customer_06452,Samsung,Galaxy S24,Surat,Gujarat,West,Retail Store,Female,18-25,UPI,1,79300.0,8,6344.0,72956.0,3473.95
MS202434579,2025-02-12,2025-02,CUST08761,Customer_06948,Nothing,Phone 3a,Ahmedabad,Gujarat,West,Retail Store,Male,26-35,Debit Card,2,29600.0,8,4736.0,54464.0,6673.52
MS202443608,2025-02-12,2025-02,CUST08574,Customer_19178,Apple,iPhone 14,Patna,Bihar,East,Online,Male,36-45,Cash,1,57500.0,5,2875.0,54625.0,13215.3
MS202444745,2025-02-12,2025-02,CUST13001,Customer_14670,Realme,C55,Patna,Bihar,East,Online,Female,56+,Debit Card,1,10900.0,12,1308.0,9592.0,1256.96
MS202430708,2025-02-12,2025-02,CUST21182,Customer_12162,Apple,iPhone 16,Guwahati,Assam,East,Retail Store,Female,26-35,Credit Card,1,75100.0,8,6008.0,69092.0,14672.92
